Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Year
BB08803,Home & Kitchen,1898,88,167024,20042.88,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,14,18-25,2022
BB08804,Clothing,1167,40,46680,7002.0,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,13,46+,2021
BB08805,Electronics,4902,41,200982,36176.76,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,3,36-45,2021
BB08806,Home & Kitchen,2424,61,147864,17743.68,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,11,26-35,2021
BB08807,Grocery,3891,13,50583,4046.64,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,2,26-35,2021
BB08808,Grocery,3868,7,27076,2166.08,Hypermarket,Large,West,Maharashtra,Mumbai,Tier 1,2,36-45,2021
BB08809,Personal Care,802,12,9624,1924.8,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,8,18-25,2022
BB08810,Personal Care,1586,99,157014,31402.8,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,2,36-45,2020
BB08811,Grocery,4865,29,141085,11286.8,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,5,36-45,2021
BB08812,Clothing,4829,40,193160,28974.0,Convenience Store,Large,West,Gujarat,Surat,Tier 2,6,26-35,2024
BB08813,Home & Kitchen,4342,21,91182,10941.84,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,10,36-45,2020
BB08814,Home & Kitchen,4236,63,266868,32024.16,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,8,36-45,2024
BB08815,Grocery,4775,120,573000,45840.0,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,3,18-25,2020
BB08816,Electronics,1022,9,9198,1655.64,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,2,26-35,2020
BB08817,Home & Kitchen,4868,81,394308,47316.96,Convenience Store,Medium,West,Maharashtra,Nagpur,Tier 3,8,46+,2023
BB08818,Grocery,1714,34,58276,4662.08,Supermarket,Small,North,Punjab,Amritsar,Tier 3,10,46+,2024
BB08819,Personal Care,2059,86,177074,35414.8,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,6,46+,2020
BB08820,Clothing,4194,79,331326,49698.9,Hypermarket,Large,West,Gujarat,Surat,Tier 2,5,46+,2024
BB08821,Grocery,3149,6,18894,1511.52,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,2,46+,2021
BB08822,Grocery,1236,70,86520,6921.6,Hypermarket,Medium,South,Karnataka,Mysuru,Tier 3,10,46+,2021
BB08823,Grocery,4914,92,452088,36167.04,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,2,18-25,2021
BB08824,Electronics,4820,17,81940,14749.2,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,2,26-35,2021
BB08825,Home & Kitchen,4452,113,503076,60369.12,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,3,46+,2021
BB08826,Personal Care,4906,66,323796,64759.2,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,3,46+,2020
BB08827,Grocery,1415,24,33960,2716.8,Convenience Store,Medium,West,Gujarat,Surat,Tier 2,14,18-25,2023
BB08828,Clothing,1915,73,139795,20969.25,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,11,46+,2023
BB08829,Home & Kitchen,67,30,2010,241.2,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,4,36-45,2021
BB08830,Electronics,808,47,37976,6835.68,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,12,46+,2021
BB08831,Home & Kitchen,3998,87,347826,41739.12,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,9,46+,2022
BB08832,Electronics,81,87,7047,1268.46,Supermarket,Large,North,Delhi,New Delhi,Tier 3,8,26-35,2024
BB08833,Home & Kitchen,2753,33,90849,10901.88,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,9,18-25,2020
BB08834,Clothing,2997,60,179820,26973.0,Supermarket,Large,North,Delhi,New Delhi,Tier 3,11,26-35,2021
BB08835,Home & Kitchen,950,107,101650,12198.0,Hypermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,13,36-45,2020
BB08836,Grocery,2829,57,161253,12900.24,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,15,18-25,2020
BB08837,Clothing,4444,60,266640,39996.0,Hypermarket,Small,East,Odisha,Cuttack,Tier 3,10,36-45,2023
BB08838,Electronics,2909,58,168722,30369.96,Convenience Store,Medium,East,West Bengal,Durgapur,Tier 3,11,18-25,2023
BB08839,Personal Care,2471,57,140847,28169.4,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,12,46+,2023
BB08840,Personal Care,4465,46,205390,41078.0,Supermarket,Small,North,Delhi,New Delhi,Tier 3,7,18-25,2021
BB08841,Electronics,3331,62,206522,37173.96,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,4,26-35,2021
BB08842,Home & Kitchen,4359,110,479490,57538.8,Supermarket,Large,North,Punjab,Ludhiana,Tier 3,3,18-25,2021
BB08843,Clothing,4431,32,141792,21268.8,Hypermarket,Large,North,Punjab,Amritsar,Tier 3,2,26-35,2020
BB08844,Electronics,3958,40,158320,28497.6,Convenience Store,Small,South,Karnataka,Bengaluru,Tier 1,4,36-45,2023
BB08845,Clothing,550,107,58850,8827.5,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,12,26-35,2020
BB08846,Grocery,3283,22,72226,5778.08,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,12,36-45,2022
BB08847,Personal Care,2124,7,14868,2973.6,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,6,18-25,2021
BB08848,Clothing,3173,62,196726,29508.9,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,15,18-25,2020
BB08849,Personal Care,4680,66,308880,61776.0,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,12,18-25,2021
BB08850,Personal Care,3247,42,136374,27274.8,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,4,26-35,2024
BB08851,Electronics,3900,33,128700,23166.0,Convenience Store,Large,West,Maharashtra,Pune,Tier 2,14,26-35,2023
BB08852,Home & Kitchen,3027,23,69621,8354.52,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,9,18-25,2023
BB08853,Home & Kitchen,2370,17,40290,4834.8,Supermarket,Large,East,West Bengal,Durgapur,Tier 3,9,18-25,2022
BB08854,Grocery,3351,65,217815,17425.2,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,6,46+,2020
BB08855,Personal Care,3131,100,313100,62620.0,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,14,46+,2023
BB08856,Personal Care,4955,86,426130,85226.0,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,1,26-35,2024
BB08857,Home & Kitchen,3041,108,328428,39411.36,Hypermarket,Large,West,Gujarat,Surat,Tier 2,7,36-45,2020
BB08858,Grocery,300,37,11100,888.0,Supermarket,Medium,South,Karnataka,Mysuru,Tier 3,12,18-25,2022
BB08859,Personal Care,320,58,18560,3712.0,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,11,26-35,2020
BB08860,Clothing,3094,39,120666,18099.9,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,12,26-35,2022
BB08861,Personal Care,536,77,41272,8254.4,Hypermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,2,18-25,2020
BB08862,Personal Care,4879,5,24395,4879.0,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,4,36-45,2021
BB08863,Clothing,3485,6,20910,3136.5,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,15,18-25,2020
BB08864,Clothing,4607,23,105961,15894.15,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,9,18-25,2024
BB08865,Home & Kitchen,1615,8,12920,1550.4,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,2,36-45,2024
BB08866,Home & Kitchen,3292,20,65840,7900.8,Hypermarket,Small,West,Maharashtra,Pune,Tier 2,3,26-35,2024
BB08867,Clothing,94,13,1222,183.3,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,9,26-35,2024
BB08868,Home & Kitchen,4430,102,451860,54223.2,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,12,36-45,2021
BB08869,Personal Care,291,120,34920,6984.0,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,2,26-35,2022
BB08870,Grocery,343,34,11662,932.96,Supermarket,Small,West,Maharashtra,Mumbai,Tier 1,12,18-25,2023
BB08871,Personal Care,4065,34,138210,27642.0,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,6,46+,2022
BB08872,Electronics,4070,7,28490,5128.2,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,8,26-35,2024
BB08873,Home & Kitchen,1704,30,51120,6134.4,Convenience Store,Small,North,Haryana,Faridabad,Tier 3,8,36-45,2024
BB08874,Clothing,1504,3,4512,676.8,Convenience Store,Large,West,Gujarat,Surat,Tier 2,2,18-25,2021
BB08875,Clothing,1212,15,18180,2727.0,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,15,46+,2020
BB08876,Electronics,1533,92,141036,25386.48,Hypermarket,Small,North,Punjab,Amritsar,Tier 3,12,18-25,2024
BB08877,Home & Kitchen,467,6,2802,336.24,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,13,18-25,2020
BB08878,Home & Kitchen,2307,35,80745,9689.4,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,2,46+,2022
BB08879,Personal Care,1671,108,180468,36093.6,Supermarket,Small,North,Punjab,Amritsar,Tier 3,1,36-45,2020
BB08880,Electronics,1491,48,71568,12882.24,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,9,46+,2024
BB08881,Personal Care,672,109,73248,14649.6,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,4,36-45,2024
BB08882,Grocery,4206,6,25236,2018.88,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,10,36-45,2022
BB08883,Personal Care,1681,8,13448,2689.6,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,4,18-25,2021
BB08884,Personal Care,1368,35,47880,9576.0,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,10,18-25,2023
BB08885,Grocery,4455,106,472230,37778.4,Supermarket,Large,North,Delhi,New Delhi,Tier 3,2,36-45,2023
BB08886,Personal Care,3564,63,224532,44906.4,Convenience Store,Small,West,Gujarat,Surat,Tier 2,5,46+,2022
BB08887,Clothing,832,73,60736,9110.4,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,15,36-45,2024
BB08888,Electronics,1280,2,2560,460.8,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,4,18-25,2021
BB08889,Home & Kitchen,274,118,32332,3879.84,Hypermarket,Small,West,Maharashtra,Nagpur,Tier 3,14,46+,2022
BB08890,Clothing,4984,65,323960,48594.0,Hypermarket,Small,North,Haryana,Faridabad,Tier 3,6,46+,2024
BB08891,Personal Care,4829,118,569822,113964.4,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,15,36-45,2024
BB08892,Grocery,3177,91,289107,23128.56,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,14,46+,2023
BB08893,Personal Care,2417,106,256202,51240.4,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,2,26-35,2023
BB08894,Personal Care,4986,28,139608,27921.6,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,4,46+,2020
BB08895,Electronics,843,19,16017,2883.06,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,15,26-35,2024
BB08896,Clothing,1490,67,99830,14974.5,Convenience Store,Medium,South,Karnataka,Bengaluru,Tier 1,15,18-25,2020
BB08897,Home & Kitchen,2851,112,319312,38317.44,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,8,36-45,2022
BB08898,Clothing,358,1,358,53.7,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,5,26-35,2022
BB08899,Electronics,4045,14,56630,10193.4,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,10,18-25,2024
BB08900,Home & Kitchen,1526,45,68670,8240.4,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,11,26-35,2020
BB08901,Grocery,548,64,35072,2805.76,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,6,46+,2024
BB08902,Home & Kitchen,1348,75,101100,12132.0,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,8,36-45,2023
BB08903,Clothing,2282,25,57050,8557.5,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,11,26-35,2023
BB08904,Grocery,4502,63,283626,22690.08,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,15,18-25,2020
BB08905,Electronics,2842,49,139258,25066.44,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,10,46+,2022
BB08906,Home & Kitchen,4977,70,348390,41806.8,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,2,26-35,2024
BB08907,Personal Care,3249,26,84474,16894.8,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,7,18-25,2024
BB08908,Electronics,1917,92,176364,31745.52,Supermarket,Large,West,Gujarat,Surat,Tier 2,12,46+,2023
BB08909,Personal Care,945,4,3780,756.0,Hypermarket,Medium,North,Punjab,Amritsar,Tier 3,14,26-35,2022
BB08910,Home & Kitchen,3325,87,289275,34713.0,Convenience Store,Medium,West,Maharashtra,Nagpur,Tier 3,15,18-25,2023
BB08911,Electronics,1028,1,1028,185.04,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,7,18-25,2023
BB08912,Clothing,31,45,1395,209.25,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,2,26-35,2022
BB08913,Grocery,1257,60,75420,6033.6,Supermarket,Medium,West,Maharashtra,Nagpur,Tier 3,13,46+,2022
BB08914,Home & Kitchen,2474,52,128648,15437.76,Supermarket,Large,East,Odisha,Cuttack,Tier 3,12,26-35,2021
BB08915,Personal Care,2808,83,233064,46612.8,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,5,36-45,2024
BB08916,Personal Care,3235,29,93815,18763.0,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,5,18-25,2020
BB08917,Home & Kitchen,4765,22,104830,12579.6,Supermarket,Small,North,Delhi,New Delhi,Tier 3,2,36-45,2021
BB08918,Electronics,1709,40,68360,12304.8,Supermarket,Medium,West,Maharashtra,Nagpur,Tier 3,13,26-35,2021
BB08919,Electronics,1159,41,47519,8553.42,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,9,26-35,2020
BB08920,Personal Care,4648,79,367192,73438.4,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,12,46+,2024
BB08921,Grocery,2281,98,223538,17883.04,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,11,36-45,2023
BB08922,Home & Kitchen,4592,86,394912,47389.44,Supermarket,Small,North,Punjab,Ludhiana,Tier 3,3,36-45,2021
BB08923,Personal Care,799,7,5593,1118.6,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,13,46+,2024
BB08924,Clothing,4393,42,184506,27675.9,Convenience Store,Large,North,Punjab,Amritsar,Tier 3,7,36-45,2023
BB08925,Personal Care,3453,78,269334,53866.8,Hypermarket,Medium,South,Karnataka,Mysuru,Tier 3,11,46+,2021
BB08926,Electronics,2066,66,136356,24544.08,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,9,26-35,2023
BB08927,Grocery,3036,106,321816,25745.28,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,5,46+,2020
BB08928,Electronics,882,28,24696,4445.28,Hypermarket,Medium,East,West Bengal,Durgapur,Tier 3,15,26-35,2023
BB08929,Grocery,3799,19,72181,5774.48,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,2,18-25,2023
BB08930,Grocery,2924,82,239768,19181.44,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,3,46+,2022
BB08931,Home & Kitchen,3040,96,291840,35020.8,Convenience Store,Small,East,West Bengal,Durgapur,Tier 3,2,26-35,2022
BB08932,Grocery,1347,5,6735,538.8,Supermarket,Large,East,West Bengal,Durgapur,Tier 3,3,36-45,2020
BB08933,Electronics,4827,44,212388,38229.84,Convenience Store,Large,West,Gujarat,Surat,Tier 2,7,36-45,2023
BB08934,Clothing,629,45,28305,4245.75,Convenience Store,Large,North,Haryana,Gurgaon,Tier 3,3,36-45,2021
BB08935,Home & Kitchen,4226,22,92972,11156.64,Hypermarket,Medium,East,Odisha,Cuttack,Tier 3,2,36-45,2023
BB08936,Grocery,1468,29,42572,3405.76,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,1,46+,2020
BB08937,Electronics,2303,13,29939,5389.02,Supermarket,Large,West,Maharashtra,Pune,Tier 2,3,18-25,2023
BB08938,Home & Kitchen,3033,56,169848,20381.76,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,14,46+,2023
BB08939,Home & Kitchen,516,41,21156,2538.72,Supermarket,Large,North,Haryana,Gurgaon,Tier 3,3,46+,2024
BB08940,Grocery,3486,40,139440,11155.2,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,9,46+,2021
BB08941,Personal Care,3648,56,204288,40857.6,Convenience Store,Medium,North,Haryana,Faridabad,Tier 3,2,46+,2022
BB08942,Clothing,1793,97,173921,26088.15,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,10,18-25,2024
BB08943,Electronics,550,70,38500,6930.0,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,2,46+,2024
BB08944,Grocery,3322,45,149490,11959.2,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,15,26-35,2024
BB08945,Home & Kitchen,4769,58,276602,33192.24,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,4,26-35,2022
BB08946,Clothing,2120,43,91160,13674.0,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,14,26-35,2024
BB08947,Grocery,2268,51,115668,9253.44,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,8,36-45,2022
BB08948,Clothing,2013,20,40260,6039.0,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,11,18-25,2023
BB08949,Home & Kitchen,690,110,75900,9108.0,Convenience Store,Medium,West,Maharashtra,Nagpur,Tier 3,3,36-45,2023
BB08950,Electronics,796,35,27860,5014.8,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,9,18-25,2024
BB08951,Home & Kitchen,4897,81,396657,47598.84,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,13,36-45,2024
BB08952,Electronics,1681,117,196677,35401.86,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,4,26-35,2024
BB08953,Clothing,4760,62,295120,44268.0,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,5,18-25,2023
BB08954,Home & Kitchen,1778,35,62230,7467.6,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,8,26-35,2020
BB08955,Clothing,2564,97,248708,37306.2,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,3,18-25,2023
BB08956,Home & Kitchen,3716,9,33444,4013.28,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,3,26-35,2024
BB08957,Clothing,2089,75,156675,23501.25,Convenience Store,Large,North,Punjab,Amritsar,Tier 3,12,26-35,2020
BB08958,Clothing,2956,61,180316,27047.4,Hypermarket,Large,West,Gujarat,Surat,Tier 2,3,36-45,2021
BB08959,Home & Kitchen,4753,116,551348,66161.76,Supermarket,Small,West,Maharashtra,Mumbai,Tier 1,10,26-35,2020
BB08960,Grocery,1249,83,103667,8293.36,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,12,46+,2021
BB08961,Clothing,3294,66,217404,32610.6,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,4,18-25,2024
BB08962,Electronics,1513,73,110449,19880.82,Hypermarket,Large,South,Karnataka,Mysuru,Tier 3,14,26-35,2024
BB08963,Electronics,1997,25,49925,8986.5,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,15,18-25,2020
BB08964,Grocery,1976,63,124488,9959.04,Supermarket,Large,North,Punjab,Amritsar,Tier 3,1,36-45,2020
BB08965,Electronics,4309,32,137888,24819.84,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,1,26-35,2023
BB08966,Electronics,3771,21,79191,14254.38,Convenience Store,Small,West,Gujarat,Surat,Tier 2,2,18-25,2024
BB08967,Personal Care,3709,4,14836,2967.2,Supermarket,Small,East,Odisha,Cuttack,Tier 3,14,46+,2021
BB08968,Grocery,1717,9,15453,1236.24,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,5,18-25,2021
BB08969,Clothing,4717,71,334907,50236.05,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,1,18-25,2022
BB08970,Personal Care,2783,95,264385,52877.0,Hypermarket,Small,East,Odisha,Cuttack,Tier 3,14,26-35,2024
BB08971,Electronics,1204,26,31304,5634.72,Supermarket,Small,North,Punjab,Amritsar,Tier 3,11,36-45,2021
BB08972,Clothing,1581,57,90117,13517.55,Hypermarket,Small,North,Punjab,Amritsar,Tier 3,7,36-45,2024
BB08973,Clothing,4602,94,432588,64888.2,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,11,46+,2024
BB08974,Electronics,3974,9,35766,6437.88,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,4,36-45,2020
BB08975,Grocery,3583,33,118239,9459.12,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,7,36-45,2022
BB08976,Clothing,1908,22,41976,6296.4,Hypermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,14,26-35,2021
BB08977,Clothing,4292,65,278980,41847.0,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,13,26-35,2024
BB08978,Electronics,528,86,45408,8173.44,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,10,18-25,2020
BB08979,Personal Care,1781,74,131794,26358.8,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,10,26-35,2024
BB08980,Personal Care,4156,34,141304,28260.8,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,6,46+,2023
BB08981,Home & Kitchen,3059,43,131537,15784.44,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,6,18-25,2024
BB08982,Grocery,3639,102,371178,29694.24,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,14,26-35,2021
BB08983,Home & Kitchen,2444,41,100204,12024.48,Hypermarket,Small,North,Punjab,Ludhiana,Tier 3,1,46+,2022
BB08984,Clothing,3991,69,275379,41306.85,Hypermarket,Large,West,Gujarat,Surat,Tier 2,14,36-45,2022
BB08985,Grocery,904,5,4520,361.6,Convenience Store,Large,North,Punjab,Ludhiana,Tier 3,2,26-35,2020
BB08986,Grocery,4151,68,282268,22581.44,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,5,36-45,2022
BB08987,Clothing,824,57,46968,7045.2,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,5,26-35,2022
BB08988,Clothing,533,95,50635,7595.25,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,11,18-25,2024
BB08989,Electronics,1935,65,125775,22639.5,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,1,18-25,2020
BB08990,Grocery,3605,93,335265,26821.2,Convenience Store,Medium,North,Punjab,Amritsar,Tier 3,8,36-45,2022
BB08991,Clothing,4255,63,268065,40209.75,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,9,46+,2023
BB08992,Electronics,239,26,6214,1118.52,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,2,18-25,2020
BB08993,Grocery,4579,17,77843,6227.44,Supermarket,Small,North,Punjab,Amritsar,Tier 3,10,18-25,2020
BB08994,Electronics,1707,1,1707,307.26,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,8,46+,2023
BB08995,Personal Care,3974,78,309972,61994.4,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,10,26-35,2020
BB08996,Home & Kitchen,3079,108,332532,39903.84,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,7,36-45,2023
BB08997,Clothing,2808,60,168480,25272.0,Supermarket,Medium,North,Haryana,Faridabad,Tier 3,2,26-35,2021
BB08998,Personal Care,1319,12,15828,3165.6,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,10,18-25,2020
BB08999,Personal Care,1902,6,11412,2282.4,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,10,46+,2023
BB09000,Personal Care,3517,119,418523,83704.6,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,6,36-45,2022
BB09001,Electronics,4388,40,175520,31593.6,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,13,36-45,2023
BB09002,Electronics,4721,33,155793,28042.74,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,15,36-45,2020
BB09003,Clothing,4959,22,109098,16364.7,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,4,46+,2022
BB09004,Electronics,4885,38,185630,33413.4,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,7,18-25,2022
BB09005,Clothing,3661,84,307524,46128.6,Supermarket,Large,North,Haryana,Faridabad,Tier 3,2,26-35,2023
BB09006,Grocery,889,82,72898,5831.84,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,7,26-35,2024
BB09007,Home & Kitchen,3622,30,108660,13039.2,Supermarket,Large,East,Odisha,Cuttack,Tier 3,13,36-45,2022
BB09008,Electronics,1516,40,60640,10915.2,Hypermarket,Small,East,Odisha,Cuttack,Tier 3,14,46+,2023
BB09009,Personal Care,779,48,37392,7478.4,Hypermarket,Large,South,Telangana,Hyderabad,Tier 1,2,36-45,2022
BB09010,Electronics,3489,76,265164,47729.52,Supermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,6,26-35,2023
BB09011,Electronics,2753,101,278053,50049.54,Convenience Store,Medium,West,Gujarat,Surat,Tier 2,10,46+,2021
BB09012,Grocery,2916,57,166212,13296.96,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,1,46+,2022
BB09013,Home & Kitchen,1808,4,7232,867.84,Convenience Store,Medium,East,West Bengal,Durgapur,Tier 3,5,26-35,2020
BB09014,Clothing,3608,5,18040,2706.0,Supermarket,Small,North,Punjab,Ludhiana,Tier 3,6,26-35,2021
BB09015,Personal Care,4409,85,374765,74953.0,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,8,46+,2024
BB09016,Electronics,2618,106,277508,49951.44,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,6,26-35,2020
BB09017,Clothing,582,17,9894,1484.1,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,10,36-45,2020
BB09018,Home & Kitchen,3733,5,18665,2239.8,Supermarket,Large,North,Punjab,Amritsar,Tier 3,1,46+,2020
BB09019,Clothing,1603,98,157094,23564.1,Hypermarket,Large,West,Gujarat,Surat,Tier 2,7,26-35,2024
BB09020,Home & Kitchen,219,60,13140,1576.8,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,11,36-45,2023
BB09021,Electronics,4695,34,159630,28733.4,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,7,46+,2020
BB09022,Grocery,3250,18,58500,4680.0,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,14,18-25,2020
BB09023,Home & Kitchen,577,10,5770,692.4,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,8,18-25,2023
BB09024,Clothing,4871,76,370196,55529.4,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,2,36-45,2024
